rating,review_length_text,review_length_title,polarity_text,polarity_title,subjectivity_text,subjectivity_title,lemmatized_text,lemmatized_title,day_of_week,month,year,vader_sentiment,vader_label,bert_label,bert_score
5,52,3,0.0711805555555555,1.0,0.2847222222222222,1.0,"['check', 'lady', 'booking', 'apart', 'ago', 'thank', 'board']","['perfect', 'flight', 'experience']",Tuesday,6,2018,0.3612,positive,POSITIVE,0.9971789121627808
4,95,3,0.4175,0.8,0.5225000000000001,0.75,"['amount', 'leg', 'accommodation', 'warm', 'attendant', 'drink', 'free', 'meal', 'delicious', 'trouble', 'touch', 'movie', 'watch', 'movie', 'suitcase', 'able', 'locate', 'bag', 'deliver', 'home', 'morning']","['great', 'flight', 'crew']",Monday,6,2018,0.7351,positive,POSITIVE,0.9966217279434204
1,41,6,-0.3,-0.540625,0.6,0.6,"['staff', 'mind', 'drink', 'twice', 'drink', 'food']","['rude', 'staff', 'poor', 'service']",Monday,6,2018,0.0,neutral,POSITIVE,0.9430320858955383
1,385,6,0.0608695652173913,0.0,0.4293478260869565,0.0,"['son', 'schedule', 'via', 'operate', 'canceled', 'phone', 'number', 'real', 'begin', 'klm', 'directly', 'depart', 'confirm', 'place', 'son', 'check', 'counter', 'desk', 'booking', 'transfer', 'lufthansa', 'evening', 'via', 'refuse', 'daughter', 'klm', 'direct', 'effort', 'accommodate', 'son', 'place', 'confirm', 'klm', 'klm', 'partner', 'ground', 'personnel', 'question', 'son', 'name', 'name', 'long', 'booking', 'wrong', 'refuse', 'support', 'refuse', 'lufthansa', 'desk', 'solve', 'lufthansa', 'decide', 'booking', 'evening', 'lufthansa', 'without', 'refuse', 'convenient', 'place', 'home', 'later', 'realize', 'lufthansa', 'delayed', 'son', 'overnight', 'ground', 'staff', 'life', 'ground', 'staff', 'question']","['arrogance', 'incompetence', 'air', 'france']",Monday,6,2018,-0.601,negative,NEGATIVE,0.9978387951850891
2,56,6,0.4396103896103896,-0.05,0.7636363636363637,0.4,"['delayed', 'without', 'notice', 'announcement', 'email', 'crowd', 'without', 'positive', 'food', 'free', 'movie']","['long', 'delay', 'communication', 'damage', 'luggage']",Monday,6,2018,-0.7598,negative,NEGATIVE,0.9989151954650879
2,150,4,-0.0523809523809523,0.0,0.4238095238095238,0.0,"['luggage', 'arrive', 'stand', 'queue', 'half', 'fill', 'deliver', 'luggage', 'arrive', 'luggage', 'necessary', 'deliver', 'luggage', 'woman', 'alone', 'open', 'door', 'middle', 'sign', 'luggage', 'message', 'phone', 'thus', 'idea', 'luggage', 'check', 'chaotic']","['deliver', 'baggage', 'midnight']",Monday,6,2018,-0.6369,negative,NEGATIVE,0.9673418998718262
1,97,4,0.345,-0.35,0.55,0.6000000000000001,"['via', 'transfer', 'plan', 'long', 'distance', 'lunch', 'something', 'drink', 'water', 'empty', 'taste', 'personal']","['cabin', 'service', 'good']",Monday,6,2018,-0.2023,negative,NEGATIVE,0.9964932799339294
2,172,2,-0.0041666666666666,-0.975,0.6046874999999999,0.975,"['forward', 'baggage', 'check', 'boarding', 'drink', 'long', 'delayed', 'immediately', 'bother', 'menu', 'meal', 'effort', 'tray', 'ready', 'nearly', 'impossible', 'water', 'unless', 'attempt', 'check', 'anyone', 'something']",['disappoint'],Monday,6,2018,-0.2023,negative,NEGATIVE,0.9974452257156372
4,45,6,0.1643333333333333,0.25,0.7300000000000001,0.3333333333333333,"['check', 'staff', 'compensation', 'snack', 'hot', 'drink', 'shock', 'quick']","['first', 'time', 'fly', 'air', 'france']",Monday,6,2018,-0.3818,negative,POSITIVE,0.5777103304862976
2,339,11,0.075,1.0,0.4333333333333333,0.9,"['booking', 'booking', 'idea', 'encounter', 'april', 'first', 'cost', 'booking', 'check', 'luggage', 'cost', 'per', 'bag', 'euro', 'unless', 'assign', 'ahead', 'opt', 'extra', 'husband', 'worth', 'extra', 'learn', 'april', 'announce', 'due', 'april', 'cover', 'cost', 'switch', 'carrier', 'drive', 'able', 'arrangement', 'morning', 'booking', 'separate', 'car', 'april', 'announce', 'end', 'cost', 'plus', 'ride', 'euro', 'later', 'treat', 'board', 'access', 'water', 'onto']","['even', 'strike', 'day', 'do', 'not', 'necessarily', 'fly']",Monday,6,2018,0.5574,positive,NEGATIVE,0.8265252709388733
4,62,5,0.1946428571428571,0.0,0.6922619047619047,0.0,"['value', 'large', 'money', 'traveler', 'carrier']","['flight', 'crew', 'greati', 'feel', 'value']",Monday,6,2018,0.34,positive,POSITIVE,0.8003379106521606
4,64,7,0.33125,0.2333333333333333,0.4510416666666667,0.4111111111111111,"['via', 'staff', 'food', 'first', 'basic', 'paper', 'food', 'standard']","['first', 'long', 'haul', 'flight', 'many', 'year']",Monday,6,2018,0.0,neutral,POSITIVE,0.8384107351303101
4,41,7,0.25625,0.2333333333333333,0.425,0.3416666666666667,"['attendant', 'smooth', 'landing', 'luggage', 'arrive', 'expensive']","['good', 'basic', 'service', 'short', 'flight']",Monday,6,2018,0.0,neutral,POSITIVE,0.9737492203712463
2,282,2,-0.1666666666666666,0.0,0.4158730158730158,0.0,"['begin', 'I', 've', 'mile', 'arrive', 'complete', 'board', 'catch', 'bus', 'sign', 'ground', 'staff', 'lady', 'busy', 'busy', 'sit', 'chair', 'end', 'people', 'eventually', 'mind', 'catch', 'bus', 'plus', 'person', 'sit', 'speak', 'english', 'complete', 'proceed', 'alone', 'board', 'last', 'everyone', 'land', 'weather', 'pilot', 'advice']",['never'],Monday,6,2018,-0.25,negative,NEGATIVE,0.933891773223877
2,96,8,-0.4691666666666666,-0.0999999999999999,0.875,0.875,"['ground', 'organize', 'drop', 'luggage', 'online', 'check', 'people', 'ground', 'finish', 'check', 'organize', 'care', 'person', 'luggage', 'info']","['great', 'service', 'board', 'terrible', 'ground', 'service']",Sunday,6,2018,0.2732,positive,NEGATIVE,0.8967102766036987
3,86,9,0.2111111111111111,-0.125,0.6481481481481481,0.375,"['basic', 'booking', 'via', 'last', 'leg', 'arrive', 'check', 'confirm', 'booking', 'boarding', 'booking', 'check', 'idea', 'number', 'run', 'news', 'news']","['air', 'france', 'delta', 'do', 'not', 'talk']",Sunday,6,2018,0.0772,positive,NEGATIVE,0.9346582293510437
5,218,4,0.0204517704517704,0.0,0.3498778998778998,0.0,"['word', 'board', 'dinner', 'detail', 'fall', 'matter', 'accept', 'charle', 'moment', 'life', 'nobody', 'arrive', 'depart', 'half', 'begin', 'run', 'moment', 'distance', 'nobody', 'english', 'member', 'arrive', 'end', 'man', 'sign', 'reach', 'right', 'sick']","['know', 'fly']",Saturday,5,2018,-0.128,negative,NEGATIVE,0.9935210347175598
5,19,3,0.1333333333333333,0.0,0.4499999999999999,0.0,"['onboard', 'movie', 'otherwise', 'average']","['problem', 'flight']",Saturday,5,2018,0.0,neutral,NEGATIVE,0.9916216135025024
5,96,2,0.3424242424242424,0.0,0.5295454545454544,0.0,"['transatlantic', 'far', 'food', 'inflight', 'movie', 'purchase', 'leg', 'accommodation', 'run', 'booking', 'super', 'booking']","['surpass', 'expectation']",Saturday,5,2018,0.5994,positive,NEGATIVE,0.707750141620636
3,164,4,-0.0107666666666666,0.26,0.4912666666666666,0.26,"['average', 'tired', 'movie', 'money', 'average', 'last', 'staff', 'tired', 'attendant', 'especially', 'cost', 'cost', 'course', 'always']","['depend', 'much']",Saturday,5,2018,-0.7003,negative,NEGATIVE,0.9993058443069458
2,30,5,-0.4291015625,0.0,0.8125,0.0,"['I', 've', 'ever', 'ground', 'I', 've', 'hear', 'car', 'treatment']","['flight', 'doneall', 'one', 'piece']",Saturday,5,2018,0.0,neutral,POSITIVE,0.7977873086929321
5,32,2,0.0,0.0,0.0,0.0,"['delayed', 'boarding', 've', 'settle', 'staff']","['stressfree', 'travel']",Saturday,5,2018,-0.2263,negative,NEGATIVE,0.9986043572425842
1,31,10,-0.055,-0.6999999999999998,0.484,0.7555555555555555,"['movie', 'foot', 'rest', 'least', 'food', 'average', 'movie']","['bad', 'quality', 'air', 'craft', 'poor', 'service', 'horrible', 'food']",Saturday,5,2018,0.0,neutral,NEGATIVE,0.9985787868499756
5,404,6,0.1515241702741702,0.0,0.4694498556998557,1.0,"['blue', 'mile', 'worth', 'something', 'transfer', 'head', 'lounge', 'booking', 'lounge', 'I', 've', 'couple', 'free', 'bar', 'large', 'sit', 'area', 'cost', 'spot', 'huge', 'couple', 'different', 'quiet', 'area', 'lie', 'apparently', 'check', 'huge', 'plus', 'lounge', 'without', 'boarding', 'lounge', 'movie', 'boarding', 'begin', 'queue', 'sky', 'appear', 'open', 'direction', 'decent', 'movie', 'inch', 'wide', 'bag', 'personal', 'later', 'record', 'phone', 'movie', 'reasonable', 'amount', 'movie', 'meal', 'warm', 'drink', 'drink', 'cheese', 'drink', 'main', 'course', 'tasty', 'drink', 'tiny', 'near', 'flat', 'position', 'sleep', 'drink', 'lunch', 'land', 'uneventful', 'control', 'empty', 'except', 'lounge']","['final', 'leg', 'hkg', 'yul']",Saturday,5,2018,0.836,positive,NEGATIVE,0.9411394000053406
1,18,14,-1.0,-0.65,1.0,0.8,"['always', 'apology', 'compensation', 'occasion']","['horrible', 'always', 'lateca', 'late', 'ure', 'cram', 'inside', 'recommend', 'occasion']",Saturday,5,2018,0.0516,positive,NEGATIVE,0.9600867033004761
4,101,2,0.1159629629629629,0.7,0.4837037037037037,0.6000000000000001,"['lucky', 'canceled', 'empty', 'attendant', 'sleep', 'first', 'later', 'answer', 'side', 'flat', 'configuration', 'flat', 'food']","['quite', 'good']",Saturday,5,2018,0.25,positive,NEGATIVE,0.9994556307792664
4,19,3,1.0,0.0,0.6000000000000001,0.0,"['depart', 'inflight', 'bus', 'either', 'end']","['satisfactory', 'business', 'commute']",Friday,5,2018,0.0,neutral,NEGATIVE,0.9932534098625183
4,45,4,0.2759259259259259,0.0,0.5953703703703703,0.3,"['staff', 'view', 'window', 'side', 'check', 'online', 'future', 'direct']","['convenient', 'short', 'flight']",Friday,5,2018,0.0,neutral,NEGATIVE,0.6229129433631897
4,106,5,0.2952164502164502,0.175,0.6896103896103896,0.65,"['long', 'staff', 'without', 'sleep', 'overnight', 'meal', 'free', 'movie', 'large', 'leg', 'accommodation', 'assign', 'front', 'extra', 'accommodation', 'overhead', 'nearly', 'impossible', 'access', 'notice', 'other']","['long', 'flight', 'attentive', 'staff']",Friday,5,2018,0.5106,positive,NEGATIVE,0.9968948364257812
5,20,2,0.7250000000000001,0.6666666666666666,0.585,1.0,"['inflight', 'safety', 'video', 'present', 'food']","['exceptional', 'experience']",Friday,5,2018,0.4215,positive,POSITIVE,0.9023264646530151
2,159,10,0.359280303030303,-0.025,0.5857954545454546,0.125,"['always', 'couple', 'sky', 'always', 'check', 'lounge', 'pack', 'food', 'drink', 'flat', 'accommodation', 'especially', 'accommodation', 'mind', 'decide']","['believe', 'do', 'not', 'provide', 'flat', 'bed', 'seat', 'business']",Thursday,5,2018,0.0,neutral,NEGATIVE,0.9660788774490356
5,64,2,0.3083333333333333,0.4,0.6083333333333333,0.5,"['frequently', 'always', 'love', 'roomy', 'drink', 'snack', 'check', 'tag', 'bag', 'boarding', 'bag']","['always', 'smooth']",Thursday,5,2018,0.6369,positive,POSITIVE,0.995366096496582
3,62,9,-0.1035714285714285,0.0,0.4059523809523809,1.0,"['canceled', 'email', 'real', 'open', 'morning', 'nearly', 'sick', 'booking', 'have', 'canceled']","['cancel', 'flight', 'hour']",Thursday,5,2018,-0.5106,negative,NEGATIVE,0.9995436072349548
5,352,6,0.1589843749999999,0.3,0.4528645833333333,0.55,"['canceled', 'check', 'desk', 'soon', 'efficient', 'employee', 'hrs', 'bus', 'attendant', 'warm', 'multiple', 'snack', 'along', 'ride', 'home', 'quick', 'luckily', 'able', 'catch', 'last', 'bus', 'cost', 'euro', 'expense', 'directly', 'plan', 'employee', 'switch', 'website', 'bus', 'cost', 'compensation', 'cheap', 'light', 'multiple', 'euro', 'fully', 'resolve', 'fight', 'compensation', 'email', 'within', 'compensation', 'euro', 'euro', 'future', 'compensation', 'klm', 'euro', 'credit', 'additional', 'euro', 'euro', 'surprise', 'anyone', 'read', 'imagine', 'first', 'place', 'story', 'matter']","['professional', 'prompt', 'satisfy', 'cancellation', 'experience']",Thursday,5,2018,0.896,positive,NEGATIVE,0.983151912689209
4,95,5,0.044375,0.0,0.4529464285714286,0.15,"['efficient', 'schedule', 'simply', 'canceled', 'wrong', 'traveler', 'expensive', 'schedule', 'advice', 'carrier', 'resolve', 'other']","['pity', 'industrial', 'action']",Thursday,5,2018,0.3182,positive,NEGATIVE,0.993861198425293
4,88,4,0.2557692307692308,0.7,0.5173076923076922,0.6000000000000001,"['original', 'food', 'drink', 'touch', 'staff', 'professional', 'leg', 'accommodation', 'obviously', 'onboard', 'movie', 'due', 'carrier', 'everyone']","['good', 'service', 'airline']",Thursday,5,2018,0.3182,positive,POSITIVE,0.8789477348327637
5,98,4,0.3980392156862745,1.0,0.6522875816993465,1.0,"['quickly', 'first', 'tall', 'leg', 'accommodation', 'surprise', 'hear', 'staff', 'front', 'without', 'second', 'meal', 'window', 'arrive']","['wonderful', 'flight']",Tuesday,5,2018,0.2732,positive,NEGATIVE,0.9229119420051575
4,161,10,0.0726041666666666,0.0,0.5466666666666666,0.0,"['mostly', 'pleasure', 'away', 'transfer', 'lounge', 'near', 'comfy', 'accommodation', 'booking', 'quiet', 'mile', 'away', 'usual', 'card', 'amount', 'luggage', 'cost', 'check', 'shop', 'cost', 'food', 'complimentary', 'drink', 'general', 'd', 'lounge', 'note']","['charles', 'gaulle', 'transit', 'lounge', 'clinch', 'choice', 'airline']",Tuesday,5,2018,0.765,positive,POSITIVE,0.9807596802711487
5,78,6,0.5045454545454546,1.0,0.7005681818181818,1.0,"['always', 'attendant', 'dinner', 'wine', 'partner', 'attendant', 'speak', 'french', 'wine', 'cup', 'write', 'fully', 'traveler']","['excellent', 'strike']",Tuesday,5,2018,0.0,neutral,POSITIVE,0.9876477718353271
3,116,1,-0.1236111111111111,-0.75,0.5083333333333333,0.75,"['staff', 'often', 'bother', 'meal', 'literally', 'throw', 'long', 'breakfast', 'due', 'fact', 'food', 'evening', 'meal', 'breakfast', 'perhaps', 'concern']",['disappoint'],Monday,5,2018,-0.34,negative,NEGATIVE,0.9914740324020386
3,77,2,0.0527777777777777,0.0,0.2694444444444444,0.25,"['form', 'klm', 'main', 'transfer', 'check', 'check', 'queue', 'delayed', 'transfer', 'within', 'miss', 'complete']","['mixed', 'thought']",Monday,5,2018,-0.3612,negative,NEGATIVE,0.9969605803489685
5,56,9,0.4493333333333334,1.0,0.6599999999999999,0.3,"['door', 'lounge', 'staff', 'smile', 'professional', 'sleep', 'arrive', 'rest', 'prefer']","['good', 'way', 'paris', 'shanghai']",Monday,5,2018,0.3612,positive,POSITIVE,0.7987167239189148
2,151,5,-0.1318181818181818,0.0,0.3408313908313908,0.0,"['regular', 'traveller', 'occasion', 'delayed', 'belt', 'bathroom', 'drink', 'long', 'condition', 'waiting', 'insist', 'child', 'foot', 'check', 'first', 'staff', 'treat']","['attitude', 'staff', 'need', 'adjust']",Monday,5,2018,0.2023,positive,NEGATIVE,0.9422717094421387
1,103,2,0.07,0.0,0.5999999999999999,0.0,"['life', 'narrow', 'speak', 'partner', 'nearly', 'staff', 'food', 'movie', 'holiday', 'schedule']",['never'],Monday,5,2018,0.4019,positive,NEGATIVE,0.9953076243400574
5,39,4,0.1697916666666666,0.0,0.403125,0.0,"['first', 'other', 'near', 'product', 'onto', 'trouble']","['end', 'end', 'service']",Monday,5,2018,-0.4019,negative,NEGATIVE,0.9953970313072205
5,43,3,0.50375,0.0,0.5412499999999999,0.0,"['often', 'staff', 'professional', 'always', 'smile', 'top']","['city', 'break']",Monday,5,2018,0.5106,positive,POSITIVE,0.9966804385185242
5,67,4,0.1149999999999999,0.5,0.64,0.525,"['home', 'canceled', 'food', 'leg', 'accommodation', 'lady', 'check']","['great', 'flight', 'accommodate']",Monday,5,2018,0.0,neutral,NEGATIVE,0.9914565682411194
1,62,3,-0.2818181818181818,0.0,0.3272727272727272,0.0,"['schedule', 'april', 'warn', 'evening', 'canceled', 'ground', 'personnel', 'solution', 'miss', 'board']",['strike'],Monday,5,2018,0.0772,positive,NEGATIVE,0.9988644123077393
3,292,9,0.1047854050711193,0.1640909090909091,0.5230465883323026,0.7886363636363636,"['age', 'surprise', 'learn', 'right', 'second', 'check', 'online', 'extra', 'middle', 'otherwise', 'smooth', 'landing', 'comfy', 'usb', 'real', 'headphone', 'last', 'long', 'haul', 'check', 'luggage', 'extra', 'blanket', 'right', 'head', 'thus', 'cold', 'drop', 'ever', 'half', 'warm', 'blanket', 'food', 'vegetarian', 'meal', 'fill', 'tasty', 'vegetarian', 'food', 'soon', 'soon', 'drop', 'sleep', 'soon', 'light', 'food', 'safe']","['nice', 'new', 'jumbo', 'jet', 'comfortable', 'disappointing', 'seat', 'choice']",Monday,5,2018,0.4019,positive,NEGATIVE,0.7652766108512878
4,83,13,0.2676323676323676,0.0,0.5004412254412254,0.0,"['check', 'first', 'lounge', 'I', 've', 'ever', 're', 'drive', 'car', 'first', 'private', 'large', 'single', 'accommodation', 'prepare', 'first', 'luggage', 'arrive', 'first']","['would', 'five', 'pilot', 'do', 'not', 'strike', 'every', 'year']",Monday,5,2018,0.0,neutral,POSITIVE,0.5700291991233826
4,33,2,0.1583333333333333,0.0,0.3630952380952381,0.0,"['luckily', 'empty', 'meal', 'previous', 'staff', 'sometimes', 'attendant']","['back', 'hone']",Monday,5,2018,0.3612,positive,NEGATIVE,0.9989619255065918
2,32,2,-0.52,0.0,0.6799999999999999,0.0,"['joon', 'meal', 'piece', 'meal']",['never'],Monday,5,2018,0.0,neutral,POSITIVE,0.9174015522003174
4,41,3,0.4524999999999999,0.1666666666666666,0.7450000000000001,0.6666666666666666,"['weather', 'sorry', 'min', 'booking', 'accommodation']","['decent', 'airline']",Monday,5,2018,-0.0772,negative,NEGATIVE,0.9994632601737976
5,56,2,0.44,1.0,0.58,1.0,"['booking', 'queue', 'worry', 'self', 'check', 'communication', 'spot', 'staff', 'professional', 'top', 'thank']","['excellent', 'service']",Monday,5,2018,0.1027,positive,POSITIVE,0.9960774779319763
3,60,2,0.0238888888888888,0.0,0.5472222222222223,0.0,"['sleep', 'complete', 'due', 'hot', 'staff']","['passanger', 'comfort']",Monday,5,2018,0.0,neutral,NEGATIVE,0.9972202777862549
3,98,1,0.1266666666666666,0.0,0.5735185185185185,0.0,"['booking', 'due', 'numerous', 'original', 'check', 'delayed', 'miss', 'transfer', 'food', 'drink', 'staff']",['havana'],Monday,5,2018,-0.0516,negative,NEGATIVE,0.9964877367019653
5,100,3,0.4103265306122448,0.0,0.5365102040816325,1.0,"['moment', 'step', 'moment', 'care', 'food', 'present', 'spacious', 'private', 'storage', 'access', 'monitor', 'large', 'touch', 'movie', 'movie', 'onboard']","['choose', 'possible']",Thursday,5,2018,0.4939,positive,POSITIVE,0.9965797066688538
3,139,2,0.0424999999999999,0.0,0.5599999999999999,0.0,"['cramp', 'leg', 'accommodation', 'speak', 'save', 'attendant', 'barely', 'fair', 'later', 'something', 'attitude', 'croissant', 'delicious', 'reach', 'custom', 'although', 'custom', 'surprise']","['soso', 'experience']",Thursday,5,2018,0.8522,positive,NEGATIVE,0.9528246521949768
4,146,3,0.121590909090909,0.0,0.4628787878787878,0.0,"['previous', 'although', 'properly', 'support', 'cause', 'boarding', 'french', 'english', 'movie', 'touch', 'movie', 'decent', 'queue', 'movie', 'music', 'stuff', 'personal', 'station', 'couple', 'usb', 'stick', 'dinner', 'chicken', 'half', 'lunch', 'cream']","['pleasure', 'ride']",Thursday,5,2018,0.4019,positive,NEGATIVE,0.9699819087982178
2,67,2,-0.3728571428571429,0.0,0.4814285714285714,0.0,"['usual', 'booking', 'wifi', 'sick', 'rest']",['never'],Thursday,5,2018,-0.5106,negative,NEGATIVE,0.9976229071617126
4,66,2,0.5,0.0,0.55,0.0,"['partner', 'joon', 'love', 'joon', 'employee']",['time'],Thursday,5,2018,0.6369,positive,POSITIVE,0.9946225881576538
4,70,3,0.1380952380952381,0.0,0.2809523809523809,0.0,"['booking', 'leg', 'accommodation', 'husband', 'leg', 'accommodation', 'worth', 'extra', 'cost', 'extra', 'seriously']","['premium', 'economy', 'seat']",Thursday,5,2018,0.0516,positive,POSITIVE,0.9847502708435059
3,128,4,0.1136904761904761,0.25,0.5357142857142857,0.3333333333333333,"['check', 'counter', 'ever', 'anyone', 'direction', 'long', 'haul', 'food', 'beverage', 'always', 'assist', 'attendant', 'except', 'lady', 'shop', 'booking', 'booking', 'end']","['first', 'choice']",Thursday,5,2018,0.0,neutral,NEGATIVE,0.8719598054885864
4,34,1,0.303968253968254,0.4,0.5793650793650794,0.5,"['handle', 'boarding', 'landing', 'staff', 'inflight', 'light', 'meal', 'champagne', 'single', 'pleasantly', 'surprise']",['smooth'],Thursday,5,2018,0.7506,positive,POSITIVE,0.9994644522666931
4,128,4,0.0717063492063492,0.4,0.4358730158730159,0.8,"['long', 'hop', 'spacious', 'difference', 'cost', 'difference', 'facility', 'staff', 'welcome', 'less', 'long', 'haul', 'breakfast', 'landing', 'although', 'schedule', 'rush', 'long', 'last', 'toilet', 'food', 'major']","['time', 'comfortable', 'plane']",Wednesday,5,2018,0.4588,positive,POSITIVE,0.707551896572113
5,40,5,0.41875,1.0,0.6549999999999999,1.0,"['food', 'long']","['excellent', 'service', 'timeliness', 'comfort']",Wednesday,5,2018,0.0,neutral,POSITIVE,0.8496396541595459
5,99,4,0.3285714285714285,0.1363636363636363,0.5059523809523808,0.4545454545454545,"['might', 'portion', 'forward', 'lie', 'flat', 'movie', 'food', 'ago', 'first', 'united', 'sky', 'queue', 'lounge', 'lunch']","['new', 'business', 'class']",Wednesday,5,2018,0.4215,positive,NEGATIVE,0.9959094524383545
2,110,13,0.3518939393939394,0.0,0.5530303030303031,0.0,"['family', 'kid', 'wife', 'luckily', 'least', 'delayed', 'although', 'kid', 'wife', 'although', 'empty', 'queue', 'booking', 'ready', 'ill']","['airfrance', 'go', 'well', 'day', 'avoid', 'pilot', 'change', 'attitude']",Wednesday,5,2018,0.434,positive,NEGATIVE,0.9993113279342651
1,135,6,0.2083333333333333,-0.15,0.5603174603174603,0.1,"['mile', 'wish', 'mile', 'meal', 'land', 'soon', 'twice', 'beverage', 'response', 'food', 'course', 'clear', 'meal', 'attendant', 'cost', 'food', 'sorry']","['business', 'class', 'worth', 'price']",Wednesday,5,2018,0.6124,positive,NEGATIVE,0.9980738162994385
1,100,5,0.0455555555555555,0.46875,0.5005555555555555,0.5,"['booking', 'infant', 'people', 'arrive', 'infant', 'area', 'long', 'haul', 'baby', 'son']","['family', 'friendly', 'airline']",Wednesday,5,2018,0.0,neutral,NEGATIVE,0.9708096385002136
2,45,3,-0.2921478521478521,0.0,0.8262737262737262,0.0,"['read', 'unfortunately', 'positive', 'amenity', 'food', 'chicken', 'movie']","['book', 'delta']",Wednesday,5,2018,0.296,positive,POSITIVE,0.8712494969367981
3,126,3,0.1358333333333333,-0.6,0.4950877192982456,0.7,"['although', 'smooth', 'staff', 'due', 'numerous', 'boarding', 'staff', 'drink', 'welcome', 'accommodate', 'assist', 'meal', 'hot', 'movie', 'numerous', 'food', 'french', 'french', 'super', 'wine']","['disappointing', 'business', 'class']",Wednesday,5,2018,0.7845,positive,POSITIVE,0.6917990446090698
3,291,5,0.0433541666666666,0.0,0.4698333333333333,0.0,"['long', 'queue', 'board', 'arrive', 'depart', 'explanation', 'french', 'english', 'number', 'speak', 'french', 'wife', 'miss', 'place', 'unfortunately', 'arrive', 'realize', 'suitcase', 'arrive', 'suitcase', 'efficient', 'sense', 'suitcase', 'home', 'comment', 'previous', 'impressed', 'sister']","['problem', 'plane', 'miss', 'connection']",Wednesday,5,2018,0.4939,positive,NEGATIVE,0.8897109031677246
5,58,5,0.4975,0.25,0.6588888888888887,0.3333333333333333,"['check', 'haul', 'staff', 'front', 'always', 'free', 'croissant', 'tea', 'coffee', 'water']","['first', 'flight', 'air', 'france']",Wednesday,5,2018,0.5106,positive,NEGATIVE,0.9592889547348022
4,82,7,0.5907407407407407,1.0,0.7666666666666667,1.0,"['different', 'although', 'food', 'headphone', 'difference', 'improve', 'long', 'leg', 'accommodation']","['reliable', 'excellent', 'business', 'class', 'paris']",Wednesday,5,2018,0.4404,positive,NEGATIVE,0.7221887111663818
4,57,2,0.2964285714285714,0.4,0.4785714285714286,0.5,"['couple', 'encounter', 'check', 'bag', 'drop', 'attendant', 'couple', 'european']","['smooth', 'flight']",Tuesday,5,2018,-0.2732,negative,POSITIVE,0.5567700266838074
2,43,2,0.30625,-0.5859375,0.725,0.6,"['either', 'either', 'something', 'snack', 'fair']","['always', 'late']",Wednesday,5,2018,0.3182,positive,NEGATIVE,0.7915711998939514
5,31,8,0.2739583333333333,0.2166666666666666,0.2166666666666666,0.2833333333333333,['major'],"['smooth', 'even', 'social', 'movement', 'france']",Wednesday,5,2018,0.0,neutral,POSITIVE,0.9514016509056091
3,42,9,0.0414285714285714,0.4,0.3471428571428571,0.8,"['booking', 'online', 'thru', 'joon', 'cost', 'difference', 'boarding', 'miss', 'delayed', 'limited', 'leg']","['joon', 'flight', 'operate', 'air', 'france', 'precise']",Wednesday,5,2018,-0.5267,negative,NEGATIVE,0.9924202561378479
1,127,4,-0.0520833333333333,-1.0,0.4583333333333333,1.0,"['accommodation', 'booking', 'along', 'miss', 'booking', 'confirm', 'ago', 'able', 'transfer', 'via', 'arrive', 'home', 'via', 'south', 'without', 'luggage', 'ever']","['air', 'france', 'terrible', 'experience']",Wednesday,5,2018,-0.1531,negative,NEGATIVE,0.9896760582923889
5,89,2,0.0333333333333333,0.7,0.35,0.5,"['check', 'generally', 'staff', 'professional', 'head', 'english', 'speak', 'person', 'board', 'english', 'announcement', 'person', 'value', 'desk', 'staff', 'accommodate']","['pleasantly', 'surprising']",Tuesday,5,2018,0.34,positive,POSITIVE,0.908172607421875
4,61,5,0.3369047619047619,-0.0499999999999999,0.6,0.8333333333333333,"['baggage', 'quick', 'attendant', 'star', 'movie', 'movie', 'anything', 'movie']","['nice', 'flight', 'bad', 'entertainment']",Tuesday,5,2018,0.0,neutral,NEGATIVE,0.9988786578178406
5,161,6,0.4012499999999999,0.6000000000000001,0.5711111111111111,0.625,"['staff', 'movie', 'food', 'drink', 'french', 'decent', 'french', 'meal', 'offering', 'wine', 'dinner', 'bread', 'cheese', 'meal', 'movie', 'movie', 'music', 'video', 'game', 'sleep', 'quickly', 'entire', 'roomy', 'able', 'stretch', 'leg', 'often', 'attendant', 'without']","['smooth', 'flight', 'ontime', 'great', 'service']",Tuesday,5,2018,0.0,neutral,NEGATIVE,0.6947720646858215
5,37,2,0.4674999999999999,1.0,0.525,1.0,"['appreciate', 'everyone', 'person', 'present', 'food']","['excellent', 'flight']",Tuesday,5,2018,0.4019,positive,POSITIVE,0.9997860789299011
2,85,5,0.2283333333333333,-0.2,0.6085714285714285,0.5,"['steward', 'sit', 'stick', 'average', 'toilet', 'sit', 'movie', 'movie', 'watch', 'simply']","['air', 'france', 'limp', 'lacklustre']",Tuesday,5,2018,0.0,neutral,NEGATIVE,0.995222270488739
2,63,3,-0.0733333333333333,0.0,0.5816666666666668,0.0,"['menu', 'champagne', 'lucky', 'menu', 'dish', 'dish', 'inedible', 'breakfast', 's', 'alternative']",['press'],Tuesday,5,2018,0.6124,positive,POSITIVE,0.9936044812202454
5,21,4,0.386111111111111,0.5,0.6333333333333333,0.6,"['love', 'food', 'confortable', 'sleep', 'bathroom', 'clean', 'arrive']","['love', 'rhe', 'food']",Monday,4,2018,0.7845,positive,POSITIVE,0.9970661997795105
